appname,event,timestamp
系统桌面,32,1605082934956
系统桌面,32,1605082935001
系统桌面,32,1605082935141
系统桌面,32,1605082935595
系统桌面,1,1605082936114
手机管家,32,1605082936142
手机管家,32,1605082936212
系统 UI,32,1605082936298
系统 UI,32,1605082936321
系统桌面,32,1605082936336
系统 UI,32,1605082936355
微信,32,1605082937290
微信,32,1605082937373
微信,1,1605082938097
微信,32,1605082940476
微信,1,1605082943416
微信,32,1605082943558
微信,32,1605082945240
微信,32,1605082945255
微信,1,1605082945582
微信,32,1605082945687
微信,32,1605082953956
微信,32,1605082953971
微信,32,1605082958099
微信,1,1605082959490
微信,32,1605082959646
微信,32,1605082960411
微信,32,1605082960455
系统桌面,32,1605082961515
系统桌面,32,1605082961550
系统桌面,32,1605082962107
系统桌面,1,1605082963208
微信,32,1605082963277
系统桌面,32,1605082963305
微信,32,1605082963332
系统桌面,32,1605082963348
系统桌面,32,1605082964212
系统桌面,32,1605082964241
系统桌面,32,1605082964788
系统桌面,1,1605082965282
菜鸟,32,1605082965323
系统桌面,32,1605082966033
系统桌面,32,1605082966045
菜鸟,32,1605082966094
菜鸟,32,1605082966300
菜鸟,1,1605082967502
菜鸟,32,1605082967789
菜鸟,32,1605082968008
系统桌面,32,1605082971372
系统桌面,32,1605082971451
系统桌面,1,1605082975234
手机管家,32,1605082975250
手机管家,32,1605082975338
系统桌面,32,1605082975365
系统 UI,32,1605082975387
系统 UI,32,1605082975409
京东,32,1605082976018
京东,32,1605082977181
京东,32,1605082979821
京东,32,1605082981719
系统桌面,32,1605082982733
系统桌面,32,1605082982830
系统桌面,32,1605082983358
系统桌面,1,1605082983719
应用预测,32,1605082983964
系统桌面,32,1605082983966
系统桌面,32,1605082983974
应用预测,32,1605082983992
设置,32,1605083348533
设置,32,1605083348560
设置,32,1605083349131
设置,32,1605083349154
应用预测,32,1605083350087
应用预测,32,1605083350130
应用预测,1,1605083350989
应用预测,1,1605083352682
应用预测,1,1605083353656
应用预测,32,1605083353660
应用预测,32,1605083354411
系统桌面,32,1605083355252
系统桌面,32,1605083355276
系统桌面,32,1605083355832
系统桌面,1,1605083356747
有道云笔记,32,1605083356766
系统桌面,32,1605083357656
系统桌面,32,1605083357678
有道云笔记,32,1605083358334
有道云笔记,32,1605083359432
有道云笔记,32,1605083359730
有道云笔记,32,1605083359851
有道云笔记,32,1605083359883
手机管家,32,1605083360075
手机管家,32,1605083360150
系统 UI,32,1605083360254
系统 UI,32,1605083360283
系统 UI,32,1605083360325
有道云笔记,32,1605083360951
有道云笔记,32,1605083362288
有道云笔记,32,1605083362342
系统桌面,32,1605083363749
系统桌面,32,1605083363793
系统桌面,1,1605083364653
应用预测,32,1605083364822
系统桌面,32,1605083364824
系统桌面,32,1605083364827
应用预测,32,1605083364829
应用预测,1,1605083369591
应用预测,1,1605083372179
应用预测,32,1605083372184
应用预测,32,1605083373207
设置,32,1605083731124
系统桌面,32,1605083731178
系统桌面,32,1605083731194
系统桌面,32,1605083731749
系统桌面,1,1605083732818
手机管家,32,1605083732841
系统 UI,32,1605083732947
系统 UI,32,1605083732948
系统 UI,32,1605083732982
京东,32,1605083734323
京东,32,1605083734602
系统桌面,32,1605083735374
系统桌面,32,1605083735421
系统桌面,32,1605083735908
系统桌面,1,1605083736398
设置,32,1605083736436
系统桌面,32,1605083736458
系统桌面,32,1605083736474
设置,32,1605083737437
设置,32,1605083737457
设置,32,1605083737938
设置,32,1605083737957
应用预测,32,1605083738630
应用预测,32,1605083738666
应用预测,1,1605083739794
应用预测,1,1605083742651
应用预测,32,1605083742654
应用预测,32,1605083743381
系统桌面,32,1605083746069
系统桌面,32,1605083746103
系统桌面,32,1605083746661
系统桌面,1,1605083747499
系统桌面,32,1605083747591
系统桌面,32,1605083747613
京东,32,1605083747653
京东,32,1605083747723
系统桌面,32,1605083748639
系统桌面,32,1605083748673
系统桌面,32,1605083749246
系统桌面,1,1605083749314
应用预测,32,1605083749363
应用预测,32,1605083749377
应用预测,1,1605083750583
应用预测,1,1605083751124
应用预测,32,1605083751127
应用预测,32,1605083751769
应用预测,1,1605083752876
应用预测,1,1605083753305
应用预测,1,1605083754662
应用预测,32,1605083754666
系统桌面,32,1605083755068
应用预测,32,1605083755355
应用预测,1,1605083760717
应用预测,1,1605083767273
系统桌面,32,1605083772519
系统桌面,32,1605083772551
系统桌面,32,1605083773074
系统桌面,1,1605083773757
手机管家,32,1605083773773
系统 UI,32,1605083773842
系统 UI,32,1605083773873
系统桌面,32,1605083773882
系统 UI,32,1605083773899
微信,32,1605083774713
微信,32,1605083774827
系统桌面,32,1605083776442
系统桌面,32,1605083776476
系统桌面,32,1605083777069
系统桌面,1,1605083780238
工银融e联,32,1605083780320
系统桌面,32,1605083781825
系统桌面,32,1605083781909
工银融e联,32,1605083782772
系统桌面,32,1605083785952
系统桌面,32,1605083785987
系统桌面,32,1605083786482
系统桌面,1,1605083787559
计算器,32,1605083787579
系统桌面,32,1605083787808
系统桌面,32,1605083787825
系统桌面,32,1605083790361
系统桌面,32,1605083790856
系统桌面,1,1605083792194
闲鱼,32,1605083792257
系统桌面,32,1605083793672
系统桌面,32,1605083793702
闲鱼,32,1605083793721
闲鱼,32,1605083794490
闲鱼,32,1605083794751
闲鱼,32,1605083796190
搜狗输入法小米版,32,1605083797268
系统桌面,32,1605083798202
系统桌面,32,1605083798263
系统桌面,32,1605083798904
系统桌面,1,1605083800460
工银融e联,32,1605083800547
系统桌面,32,1605083800578
工银融e联,32,1605083800596
系统桌面,32,1605083800662
系统桌面,32,1605083802085
系统桌面,32,1605083802129
系统桌面,32,1605083802649
系统桌面,1,1605083802778
应用预测,32,1605083802925
应用预测,32,1605083802933
应用预测,1,1605083806625
应用预测,32,1605083806660
应用预测,32,1605083807430
应用预测,1,1605083822545
应用预测,1,1605083829841
应用预测,1,1605083844934
应用预测,1,1605083850845
系统桌面,32,1605083871581
系统桌面,32,1605083871632
系统桌面,32,1605083872186
系统桌面,1,1605083875573
系统桌面,32,1605083875651
系统桌面,32,1605083875710
工银融e联,32,1605083875730
系统桌面,32,1605083878307
系统桌面,32,1605083878335
系统桌面,32,1605083878804
系统桌面,1,1605083879027
应用预测,32,1605083879110
应用预测,32,1605083879119
应用预测,1,1605083881389
应用预测,32,1605083881391
应用预测,32,1605083882218
应用预测,1,1605083894665
应用预测,1,1605083898316
应用预测,1,1605083903881
应用预测,1,1605083927792
系统 UI,32,1605084026124
系统 UI,32,1605084026149
系统 UI,32,1605084026161
万象息屏,32,1605084026403
Android 系统,32,1605084639274
应用预测,32,1605084639432
系统桌面,32,1605084640045
设置,32,1605084640231
设置,32,1605084640404
设置,32,1605094905976
设置,32,1605094906037
设置,32,1605094906072
设置,32,1605094906530
设置,32,1605094906551
系统桌面,32,1605094907184
系统桌面,32,1605094907668
系统桌面,1,1605094908541
设置,32,1605094908589
系统桌面,32,1605094908602
系统桌面,32,1605094908615
应用预测,32,1605094909120
应用预测,32,1605094909158
应用预测,1,1605094910129
应用预测,1,1605094910355
系统桌面,32,1605094914990
系统桌面,32,1605094915496
系统桌面,1,1605094917318
系统桌面,32,1605094917721
系统桌面,32,1605094917735
支付宝,1,1605094920626
支付宝,32,1605094920843
系统桌面,32,1605094921057
系统桌面,32,1605094921552
系统桌面,1,1605094924226
工银融e联,32,1605094924342
系统桌面,32,1605094925535
系统桌面,32,1605094925646
工银融e联,32,1605094926680
工银融e联,1,1605094931113
工银融e联,32,1605094931287
工银融e联,32,1605094931581
工银融e联,1,1605094932473
系统桌面,32,1605094933587
系统桌面,32,1605094934321
系统桌面,32,1605094934851
系统桌面,1,1605094935892
手机管家,32,1605094935937
系统 UI,32,1605094936094
系统桌面,32,1605094936101
手机管家,32,1605094936108
系统 UI,32,1605094936218
系统桌面,32,1605094936247
系统 UI,32,1605094936274
京东,32,1605094937327
京东,32,1605094938316
京东,1,1605094941299
京东,1,1605094943101
系统桌面,32,1605094944189
系统桌面,32,1605094944748
系统桌面,1,1605094944943
应用预测,32,1605094945108
应用预测,32,1605094945114
应用预测,1,1605094947050
应用预测,1,1605094948808
应用预测,32,1605094948813
应用预测,32,1605094949580
设置,32,1605095065412
设置,32,1605095065585
设置,32,1605095065616
设置,32,1605095066172
设置,32,1605095066188
应用预测,32,1605095066924
应用预测,1,1605095068016
应用预测,32,1605095068064
系统桌面,32,1605095069865
系统桌面,32,1605095070413
系统桌面,1,1605095071982
有道云笔记,32,1605095072020
系统桌面,32,1605095072808
有道云笔记,1,1605095074249
有道云笔记,32,1605095074629
系统桌面,32,1605095077476
系统桌面,32,1605095078023
系统桌面,1,1605095078555
手机管家,32,1605095078591
系统桌面,32,1605095078666
系统 UI,32,1605095078746
系统 UI,32,1605095078751
系统 UI,32,1605095078822
系统 UI,32,1605095078853
手机淘宝,32,1605095079650
手机淘宝,32,1605095081110
手机淘宝,32,1605095081506
系统桌面,32,1605095087064
系统桌面,32,1605095087165
系统桌面,1,1605095089280
哔哩哔哩,32,1605095089414
手机管家,32,1605095090220
系统桌面,32,1605095090304
系统桌面,32,1605095090338
哔哩哔哩,32,1605095090369
哔哩哔哩,32,1605095091400
哔哩哔哩,32,1605095091526
哔哩哔哩,1,1605095092458
系统桌面,32,1605095094949
系统桌面,32,1605095095865
系统桌面,1,1605095095870
应用预测,32,1605095095872
应用预测,32,1605095095891
设置,32,1605095186874
设置,32,1605095186897
设置,32,1605095187453
设置,32,1605095187474
应用预测,32,1605095188387
应用预测,1,1605095189783
应用预测,32,1605095189787
应用预测,1,1605095190055
应用预测,1,1605095191449
应用预测,32,1605095191453
应用预测,32,1605095192277
系统桌面,32,1605095192727
系统桌面,32,1605095193235
系统桌面,1,1605095194148
系统桌面,32,1605095194501
系统桌面,32,1605095194513
Chrome,32,1605095194599
系统桌面,32,1605095196642
系统桌面,32,1605095197197
系统桌面,1,1605095197832
系统桌面,32,1605095198004
系统桌面,32,1605095198033
京东,32,1605095198355
系统桌面,32,1605095200989
系统桌面,32,1605095201455
系统桌面,1,1605095201941
应用预测,32,1605095202107
系统桌面,32,1605095202108
系统桌面,32,1605095202109
应用预测,32,1605095202123
应用预测,1,1605095204075
应用预测,32,1605095204081
应用预测,32,1605095204954
应用预测,1,1605095276082
应用预测,1,1605095284473
应用预测,1,1605095290032
应用预测,1,1605095294213
应用预测,1,1605095300863
应用预测,1,1605095303276
应用预测,32,1605095303277
应用预测,1,1605095304097
应用预测,32,1605095304125
应用预测,1,1605095304673
应用预测,1,1605095306821
应用预测,1,1605095307250
系统桌面,32,1605095310536
系统桌面,32,1605095310585
系统桌面,1,1605095311495
应用预测,32,1605095311497
系统桌面,32,1605095311572
系统桌面,32,1605095311574
应用预测,32,1605095311580
系统桌面,32,1605095313434
系统桌面,32,1605095313957
系统桌面,1,1605095315241
QQ,32,1605095315480
系统桌面,32,1605095315491
系统桌面,32,1605095315499
QQ,1,1605095319175
系统桌面,32,1605095321199
系统桌面,32,1605095321263
系统桌面,1,1605095322851
手机管家,32,1605095322885
手机管家,32,1605095322986
系统 UI,32,1605095323032
系统桌面,32,1605095323035
系统 UI,32,1605095323037
系统桌面,32,1605095323074
系统 UI,32,1605095323106
微信,32,1605095326556
微信,32,1605095328799
系统桌面,32,1605095335281
系统桌面,32,1605095335343
系统桌面,1,1605095339920
系统桌面,32,1605095340090
京东,32,1605095340121
系统桌面,32,1605095340171
京东,32,1605095340497
系统桌面,32,1605095344937
系统桌面,32,1605095345375
系统桌面,1,1605095346143
手机淘宝,32,1605095346202
系统桌面,32,1605095347293
手机淘宝,32,1605095347343
手机淘宝,32,1605095347828
系统桌面,32,1605095352663
系统桌面,32,1605095353460
系统桌面,32,1605095353973
系统桌面,1,1605095355494
系统桌面,32,1605095355713
QQ,32,1605095355734
系统桌面,32,1605095355757
QQ,32,1605095355858
系统桌面,32,1605095358318
系统桌面,32,1605095358859
系统桌面,1,1605095359201
应用预测,32,1605095359310
应用预测,32,1605095359316
设置,32,1605095475043
设置,32,1605095475063
设置,32,1605095475620
设置,32,1605095475642
应用预测,32,1605095476397
系统桌面,32,1605095477689
系统桌面,32,1605095478191
系统桌面,1,1605095481400
手机管家,32,1605095481432
系统 UI,32,1605095481541
系统 UI,32,1605095481544
系统 UI,32,1605095481573
手机淘宝,32,1605095482401
手机淘宝,32,1605095483098
手机淘宝,32,1605095483397
系统桌面,32,1605095487204
系统桌面,32,1605095487255
系统桌面,1,1605095489083
拼多多,32,1605095489124
系统桌面,32,1605095489733
系统桌面,32,1605095489771
拼多多,32,1605095490001
系统桌面,32,1605095494071
系统桌面,32,1605095494661
系统桌面,1,1605095495253
手机管家,32,1605095495294
系统桌面,32,1605095495404
系统 UI,32,1605095495431
系统 UI,32,1605095495478
系统桌面,32,1605095495505
系统 UI,32,1605095495550
京东,32,1605095496825
京东,32,1605095496996
京东,1,1605095500169
系统桌面,32,1605095501041
系统桌面,32,1605095501821
系统桌面,1,1605095504644
系统桌面,32,1605095505057
系统桌面,32,1605095505080
支付宝,32,1605095505198
系统桌面,32,1605095510897
系统桌面,32,1605095511392
系统桌面,1,1605095512842
系统桌面,32,1605095512945
系统桌面,32,1605095512947
应用预测,32,1605095512983
应用预测,1,1605095514244
应用预测,1,1605095517606
应用预测,32,1605095517611
系统桌面,32,1605095517883
应用预测,32,1605095518537
应用预测,1,1605095527253
应用预测,1,1605095532229
系统桌面,32,1605095577357
系统桌面,32,1605095577890
系统桌面,1,1605095584880
菜鸟,32,1605095584932
系统桌面,32,1605095585771
系统桌面,32,1605095585790
菜鸟,32,1605095585879
菜鸟,32,1605095586171
菜鸟,1,1605095587906
菜鸟,32,1605095588132
菜鸟,32,1605095588587
系统桌面,32,1605095592559
系统桌面,32,1605095593150
系统桌面,1,1605095593464
应用预测,32,1605095593609
应用预测,32,1605095593615
应用预测,1,1605095594792
系统桌面,32,1605095598727
系统桌面,32,1605095599254
系统桌面,1,1605095602033
系统桌面,32,1605095602157
系统桌面,32,1605095602177
支付宝,32,1605095602390
系统桌面,32,1605095604408
系统桌面,32,1605095604841
系统桌面,1,1605095605064
应用预测,32,1605095605180
应用预测,32,1605095605184
应用预测,1,1605095606573
应用预测,32,1605095606585
应用预测,32,1605095607674
应用预测,1,1605095611737
应用预测,1,1605095613930
应用预测,1,1605095625727
应用预测,32,1605095625732
应用预测,32,1605095627433
应用预测,1,1605095630279
应用预测,32,1605095630290
应用预测,32,1605095630746
应用预测,1,1605095637715
应用预测,1,1605095641713
应用预测,1,1605095643109
应用预测,1,1605095646469
应用预测,1,1605095651909
应用预测,1,1605095666308
